rank,kpi_name,label,consensus_weight,direction,p_value,effect_size,cv,tier,xgb,rf,perm,mi
202,BALL_LOSS_REMOVED_TEAMMATES_DEFENDERS_FROM_PITCH_POSITION_OWN_BOX,BALL_LOSS_REMOVED_TEAMMATES_DEFENDERS_FROM_PITCH_POSITION_OWN_BOX,0.0020052797232511465,higher,0.13919050564691848,0.24286437309180445,0.46977735640521523,Tier 1 (Reliable),0.0013378129,0.0021235019132948645,0.0,0.0013991073867065662
203,BALL_WIN_NUMBER_FROM_OPPONENT_PACKING_ZONE_FBR,BALL_WIN_NUMBER_FROM_OPPONENT_PACKING_ZONE_FBR,0.002005115214299213,lower,0.029684411438385475,0.17668812116937258,0.16897995353960632,Tier 1 (Reliable),0.0016834348,0.0017816992771249574,0.0,0.007469030786870778
204,BALL_LOSS_ADDED_OPPONENTS_AT_PHASE_IN_POSSESSION,BALL_LOSS_ADDED_OPPONENTS_AT_PHASE_IN_POSSESSION,0.0020046636406187723,higher,0.5378816352089162,0.13603208378532697,0.3378140486160729,Tier 1 (Reliable),0.0008942448,0.001160164250145367,0.0,0.016521536317977592
205,UNSUCCESSFUL_PASSES_FROM_PITCH_POSITION_FIRST_THIRD,UNSUCCESSFUL_PASSES_FROM_PITCH_POSITION_FIRST_THIRD,0.001994021714358894,higher,0.8985126388904818,0.026524239154983795,0.29965390375709666,Tier 1 (Reliable),0.003492564,0.0017635508508791417,0.0,0.014550902750282146
206,SUCCESSFUL_PASSES_FROM_LANE_LEFT_HALF_SPACE,SUCCESSFUL_PASSES_FROM_LANE_LEFT_HALF_SPACE,0.001992908214598932,higher,0.12102284000150725,0.24709128625470006,0.3102879994870283,Tier 1 (Reliable),0.0010383052,0.001742659730567215,0.0,0.0031526341351193476
207,BALL_WIN_ADDED_TEAMMATES_AT_PHASE_SECOND_BALL,BALL_WIN_ADDED_TEAMMATES_AT_PHASE_SECOND_BALL,0.001983580630248215,higher,0.09326736122304069,0.27421232741855434,0.32299147555044305,Tier 1 (Reliable),0.0006677927,0.002341532648148528,0.0,0.0
208,UNSUCCESSFUL_PASSES_BY_ACTION_FREE_KICK,UNSUCCESSFUL_PASSES_BY_ACTION_FREE_KICK,0.001981912814463884,lower,0.285397660064992,0.13809881009959787,0.21869487847691751,Tier 1 (Reliable),0.0017074792,0.001541758121283506,0.0,0.011427676947715959
209,BALL_LOSS_REMOVED_TEAMMATES_TO_PITCH_POSITION_MIDDLE_THIRD,BALL_LOSS_REMOVED_TEAMMATES_TO_PITCH_POSITION_MIDDLE_THIRD,0.001969319483662565,lower,0.2725955421735522,0.14285211424565214,0.28708957797171036,Tier 1 (Reliable),0.0019730383,0.0029316932849690687,0.0,0.00536012418666898
210,SUCCESSFUL_PASSES_TO_LANE_CENTER,SUCCESSFUL_PASSES_TO_LANE_CENTER,0.001956263531959908,higher,0.036253107711656275,0.278838424976326,0.3950271567437534,Tier 1 (Reliable),0.0012281744,0.0012999631406605395,0.0,0.0
211,BYPASSED_OPPONENTS_BY_ACTION_LOW_PASS,BYPASSED_OPPONENTS_BY_ACTION_LOW_PASS,0.001955239321618364,higher,0.026972143847331077,0.3446843338319406,0.5053729058455558,Tier 2 (Moderate),0.0,0.0008384071183613364,0.0,0.0
212,BALL_WIN_ADDED_TEAMMATES_DEFENDERS_FROM_OPPONENT_PACKING_ZONE_AM,BALL_WIN_ADDED_TEAMMATES_DEFENDERS_FROM_OPPONENT_PACKING_ZONE_AM,0.0019481825837383438,higher,0.757950486088983,0.14537947663201603,0.23050120789828835,Tier 1 (Reliable),0.00079480285,0.0024882701589317405,0.0,0.010870057138578915
213,OFFENSIVE_TOUCHES_IN_LANE_LEFT_HALF_SPACE,OFFENSIVE_TOUCHES_IN_LANE_LEFT_HALF_SPACE,0.001946534454062831,higher,0.17897571704452453,0.15539750074924488,0.3629744285613424,Tier 1 (Reliable),0.002324623,0.001565002238295328,0.0,0.006527203632384682
214,PXT_PASS_FAIL,Failed passes,0.0019374548813848966,higher,0.8301868334139672,0.048503523851588175,9.359553913159443,Tier 3 (Noise),0.0033570852,0.0027268643448993186,0.0,0.008947462175643128
215,BALL_WIN_ADDED_TEAMMATES_FROM_OPPONENT_PACKING_ZONE_AM,BALL_WIN_ADDED_TEAMMATES_FROM_OPPONENT_PACKING_ZONE_AM,0.0019373222506825893,higher,0.2739983306699455,0.27531141477764254,0.21239387791516331,Tier 1 (Reliable),0.00051940966,0.0018704269430804732,0.0,0.0010996799092419796
216,BYPASSED_OPPONENTS_FROM_LANE_RIGHT_HALF_SPACE,BYPASSED_OPPONENTS_FROM_LANE_RIGHT_HALF_SPACE,0.0019215625958799284,higher,0.2948341654668605,0.1783251219065103,0.3543914640342179,Tier 1 (Reliable),0.0024987725,0.0020363160259308536,0.0,0.0016812463489404017
217,BALL_LOSS_REMOVED_TEAMMATES_DEFENDERS,Ball Loss Removed Teammates Defenders,0.0019168101403036941,higher,0.12469091608111521,0.2210244143019528,0.44004892689085096,Tier 1 (Reliable),0.0018130096,0.0021112845886211637,0.0,0.0
218,NEUTRAL_PASSES_FROM_LANE_LEFT_WING,NEUTRAL_PASSES_FROM_LANE_LEFT_WING,0.0019061517480270407,lower,0.010040000954520298,0.19882458986526855,0.134032882948834,Tier 1 (Reliable),0.0024078703,0.0006344699523993509,0.0,0.004114129723753912
219,DEF_PXT_SHOT,Opponent shots (Defensive Threat),0.00190517449664753,lower,0.23563237966874784,0.15525277807632154,0.3782778451392089,Tier 1 (Reliable),0.0023470635,0.0018268984821835387,0.0,0.004878547986754134
220,DEFENSIVE_TOUCHES_AT_PHASE_SECOND_BALL,DEFENSIVE_TOUCHES_AT_PHASE_SECOND_BALL,0.0019007681944679267,higher,0.5381109298155533,0.1996882733629469,0.22228459856438892,Tier 1 (Reliable),0.00011639066,0.002027894695389242,0.0,0.008903593925881914
221,BYPASSED_DEFENDERS_TO_LANE_LEFT_WING,BYPASSED_DEFENDERS_TO_LANE_LEFT_WING,0.0018968036861933975,lower,0.02542928879093723,0.18872219335916315,0.40213694221587065,Tier 1 (Reliable),0.0013337899,0.003632277596937929,0.0,0.0
222,BALL_WIN_ADDED_TEAMMATES_DEFENDERS_FROM_PITCH_POSITION_FINAL_THIRD,BALL_WIN_ADDED_TEAMMATES_DEFENDERS_FROM_PITCH_POSITION_FINAL_THIRD,0.001895962098063717,lower,0.5012417580965596,0.16275729860378044,0.47276826810646994,Tier 1 (Reliable),0.0023119065,0.0008679893128001705,0.0,0.0070896361347514425
223,BALL_LOSS_REMOVED_TEAMMATES_BY_ACTION_HEADER,BALL_LOSS_REMOVED_TEAMMATES_BY_ACTION_HEADER,0.0018889897875422619,lower,0.3174622189784486,0.14493732168408716,0.6517713660691509,Tier 2 (Moderate),0.0012466309,0.00034879097772911634,0.0,0.01460991797620359
224,BYPASSED_OPPONENTS_TO_PACKING_ZONE_FBR,BYPASSED_OPPONENTS_TO_PACKING_ZONE_FBR,0.0018713718476472381,higher,0.9732782548700316,0.1601695508008799,0.21518713159882513,Tier 1 (Reliable),0.00080131437,0.0012747515737713063,0.0,0.011748547245904906
225,DEFENSIVE_TOUCHES_IN_LANE_CENTER,DEFENSIVE_TOUCHES_IN_LANE_CENTER,0.001865188282112399,higher,0.6122532136663305,0.07760133948065155,0.18300190018541224,Tier 1 (Reliable),0.0007994533,0.0008558849391166651,0.0,0.020942741798316122
226,BALL_WIN_NUMBER_FROM_OPPONENT_PACKING_ZONE_CM,BALL_WIN_NUMBER_FROM_OPPONENT_PACKING_ZONE_CM,0.0018641888934461822,higher,0.31310617890746906,0.1685022107791272,0.20156044964538938,Tier 1 (Reliable),0.0014497002,0.001459232054511174,0.0,0.007611357112226935
227,NEUTRAL_PASSES_BY_ACTION_CLEARANCE,NEUTRAL_PASSES_BY_ACTION_CLEARANCE,0.0018594118169448328,lower,0.6476984990090815,0.029642005940358485,0.08350473365298189,Tier 1 (Reliable),0.004652945,0.0,0.0,0.012523729508080672
228,BYPASSED_OPPONENTS_NUMBER_FROM_LANE_LEFT_WING,BYPASSED_OPPONENTS_NUMBER_FROM_LANE_LEFT_WING,0.0018575670516732818,lower,0.03404757396979348,0.1554965478607119,0.1294313179396654,Tier 1 (Reliable),0.0040349355,0.0009025412127415429,0.0,0.0
229,UNSUCCESSFUL_PASSES_FROM_LANE_CENTER,UNSUCCESSFUL_PASSES_FROM_LANE_CENTER,0.001856860716923104,lower,0.5507067632636733,0.08173134560045485,0.28292693221232723,Tier 1 (Reliable),0.0018428938,0.0010078080970502908,0.0,0.015692350232692
230,PXT_ATTACK,PXT Attack,0.0018464976591885181,higher,0.13321404315485996,0.22491148311295145,0.6343502824562165,Tier 2 (Moderate),0.0012174097,0.0023507950329080276,0.0,0.0
231,UNSUCCESSFUL_PASSES_TO_PITCH_POSITION_OWN_BOX,UNSUCCESSFUL_PASSES_TO_PITCH_POSITION_OWN_BOX,0.0018449136335917738,higher,0.6836238130021772,0.17258637612989589,0.10125520647732314,Tier 1 (Reliable),0.0,0.00023994859978521276,0.0,0.016504017807907445
232,BYPASSED_OPPONENTS_TO_PACKING_ZONE_IB,BYPASSED_OPPONENTS_TO_PACKING_ZONE_IB,0.0018429939064324452,higher,0.70423409573108,0.055269626927520306,0.2929579048563134,Tier 1 (Reliable),0.0003039865,0.0006202198342106066,0.0,0.025434963972009728
233,BALL_WIN_NUMBER_BY_ACTION_CATCH,BALL_WIN_NUMBER_BY_ACTION_CATCH,0.0018400748903705268,higher,0.10006520612336771,0.12569650692924944,0.2098244356640538,Tier 1 (Reliable),0.00028721118,0.0025682534733985902,0.0,0.012596001922506872
234,BALL_LOSS_REMOVED_TEAMMATES_TO_OPPONENT_PACKING_ZONE_IB,BALL_LOSS_REMOVED_TEAMMATES_TO_OPPONENT_PACKING_ZONE_IB,0.001838937796959025,higher,0.13702715677193789,0.21987360408845213,1.1241388249775792,Tier 3 (Noise),0.0013673016,0.0012648267820080633,0.0,0.0031009160879307274
235,BYPASSED_DEFENDERS_AT_PHASE_SET_PIECE,BYPASSED_DEFENDERS_AT_PHASE_SET_PIECE,0.0018360760330631322,higher,0.08132607126257149,0.17962397371357477,0.4034292189881969,Tier 1 (Reliable),0.0015021854,0.0029436099057927336,0.0,0.001211551434801228
236,BALL_LOSS_REMOVED_TEAMMATES_FROM_LANE_RIGHT_WING,BALL_LOSS_REMOVED_TEAMMATES_FROM_LANE_RIGHT_WING,0.0018355232337727097,higher,0.5372149282937442,0.07993093681726722,0.4485274885769609,Tier 1 (Reliable),0.00207453,0.0018573669435449516,0.0,0.011907932423955936
237,DEFENSIVE_TOUCHES_IN_LANE_RIGHT_HALF_SPACE,DEFENSIVE_TOUCHES_IN_LANE_RIGHT_HALF_SPACE,0.0018131564051638825,higher,0.0853676770525558,0.20122613655118968,0.19176644411783839,Tier 1 (Reliable),0.0015004801,0.0025239563888131687,0.0,0.0
238,BYPASSED_DEFENDERS_BY_ACTION_GOAL_KICK,BYPASSED_DEFENDERS_BY_ACTION_GOAL_KICK,0.0018108559070098467,higher,0.15708977929483667,0.1606631024402978,0.4355864218748836,Tier 1 (Reliable),0.0011354245,0.0013915413798475382,0.0,0.008871526354906178
239,BYPASSED_DEFENDERS_BY_ACTION_CHIPPED_PASS,BYPASSED_DEFENDERS_BY_ACTION_CHIPPED_PASS,0.0018093103579420863,lower,0.8675160534964905,0.006876520207973791,0.3584015149221772,Tier 1 (Reliable),0.0026821601,0.0014132245073833073,0.0,0.017420158702723176
240,BYPASSED_OPPONENTS_BY_ACTION_CHIPPED_PASS,BYPASSED_OPPONENTS_BY_ACTION_CHIPPED_PASS,0.0018052918270464366,higher,0.41764205384281605,0.06630178276041858,0.34306699749873826,Tier 1 (Reliable),0.0016661064,0.002409027891145186,0.0,0.012620630488086704
241,DEF_PXT_FOUL,DEF_PXT_FOUL,0.0018049353114516888,lower,0.2790185441827292,0.09069892576763214,0.4091610624046914,Tier 1 (Reliable),0.0028830129,0.0018868988617037656,0.0,0.006934323135092235
242,BYPASSED_OPPONENTS_TO_PACKING_ZONE_WL,BYPASSED_OPPONENTS_TO_PACKING_ZONE_WL,0.0017969943160419902,higher,0.1524866498328271,0.17194990719142847,0.29496301937271646,Tier 1 (Reliable),0.00014750933,0.0017435592604200115,0.0,0.010434983587442881
243,BYPASSED_DEFENDERS_FROM_LANE_RIGHT_WING,BYPASSED_DEFENDERS_FROM_LANE_RIGHT_WING,0.0017925417179040003,lower,0.5343606647853805,0.10982516303305806,0.6495108976477458,Tier 2 (Moderate),0.0005469268,0.0008536935265650528,0.0,0.017510385584983412
244,BYPASSED_OPPONENTS_NUMBER_TO_PACKING_ZONE_AM,BYPASSED_OPPONENTS_NUMBER_TO_PACKING_ZONE_AM,0.0017895211503022148,lower,0.6485954023370434,0.10066550469196656,0.28850070438380865,Tier 1 (Reliable),0.001234685,0.0019916850702197805,0.0,0.012037037435849607
245,OPP_PXT_SETPIECE,Set pieces (Opponent Threat),0.0017879127280405402,lower,0.03706564958001338,0.16987418571900775,0.4110795673734177,Tier 1 (Reliable),0.0008277546,0.004237403120831075,0.0,0.0
246,BYPASSED_OPPONENTS_TO_PACKING_ZONE_CM,BYPASSED_OPPONENTS_TO_PACKING_ZONE_CM,0.0017810584905315482,higher,0.38230703235068586,0.08428682807677963,0.25950542085718936,Tier 1 (Reliable),0.0029539207,0.0012023227716730998,0.0,0.008946391845016333
247,BALL_WIN_ADDED_TEAMMATES_DEFENDERS_AT_PHASE_OUT_OF_POSSESSION,BALL_WIN_ADDED_TEAMMATES_DEFENDERS_AT_PHASE_OUT_OF_POSSESSION,0.0017723409542782335,lower,0.3997251117181354,0.08047871728424477,0.25894718939065675,Tier 1 (Reliable),0.0019953307,0.0011893905274624704,0.0,0.013078043548462537
248,SUCCESSFUL_PASSES_FROM_LANE_RIGHT_WING,SUCCESSFUL_PASSES_FROM_LANE_RIGHT_WING,0.0017713049923322492,higher,0.8922374464617152,0.07170351435271079,0.16620429776167508,Tier 1 (Reliable),0.0050598914,0.001673045965435615,0.0,0.0
249,BALL_WIN_REMOVED_OPPONENTS_IN_LANE_LEFT_HALF_SPACE,BALL_WIN_REMOVED_OPPONENTS_IN_LANE_LEFT_HALF_SPACE,0.0017711691546399993,lower,0.08525901731254769,0.21407357884202868,0.4522075879987277,Tier 1 (Reliable),0.0,0.000542586205043041,0.0,0.010187598276679255
250,OFFENSIVE_TOUCHES_IN_PITCH_POSITION_OWN_BOX,OFFENSIVE_TOUCHES_IN_PITCH_POSITION_OWN_BOX,0.001767413221939465,higher,0.11925557066590486,0.24028131121150184,0.31040048395939046,Tier 1 (Reliable),0.0005319187,0.002295872003005781,0.0,0.0
251,OFFENSIVE_TOUCHES_BY_ACTION_AVAILABILITY_IN_THE_BACK,OFFENSIVE_TOUCHES_BY_ACTION_AVAILABILITY_IN_THE_BACK,0.001762724783736044,higher,0.03326809860660424,0.29610437641408044,0.34847298319777464,Tier 1 (Reliable),0.0,0.0012148109636156055,0.0,0.0
252,BYPASSED_OPPONENTS_TO_LANE_RIGHT_HALF_SPACE,BYPASSED_OPPONENTS_TO_LANE_RIGHT_HALF_SPACE,0.0017577499796894837,higher,0.13965077267871082,0.12094218295995197,0.3335967147461328,Tier 1 (Reliable),0.0008174124,0.0019514386888429569,0.0,0.011300822329006754
253,BYPASSED_OPPONENTS_TO_PACKING_ZONE_AM,BYPASSED_OPPONENTS_TO_PACKING_ZONE_AM,0.001748761224766413,lower,0.8921602356675633,0.07844389722597536,0.32398203347661664,Tier 1 (Reliable),0.0030712553,0.0026988160498901542,0.0,0.0038140854330586116
254,UNSUCCESSFUL_PASSES_TO_OPPONENT_PACKING_ZONE_FBL,UNSUCCESSFUL_PASSES_TO_OPPONENT_PACKING_ZONE_FBL,0.001747291735152839,higher,0.6253314523455998,0.0685485223182659,0.21248087530420778,Tier 1 (Reliable),0.00059693574,0.001125790018202632,0.0,0.019634601332118473
255,SHOT_XG_FROM_PASSES,Shot xG from Passes,0.0017451111673937039,higher,0.9579475273239767,0.06807293499572598,0.6583312001095069,Tier 2 (Moderate),0.0051157484,0.001557721492503121,0.0,0.0
256,BALL_WIN_NUMBER_BY_ACTION_INTERCEPTION,BALL_WIN_NUMBER_BY_ACTION_INTERCEPTION,0.0017424937918056659,lower,0.28400226683825947,0.12023383492937442,0.13727206310578238,Tier 1 (Reliable),0.0,0.0,0.0,0.020435454178050705
257,NEUTRAL_PASSES_TO_LANE_CENTER,NEUTRAL_PASSES_TO_LANE_CENTER,0.001735505338823263,lower,0.17284015996697222,0.1933717907436523,0.2901802816424086,Tier 1 (Reliable),0.00023422115,0.0025748071299140497,0.0,0.004303369923948086
258,SUCCESSFUL_PASSES_TO_PACKING_ZONE_IBWL,SUCCESSFUL_PASSES_TO_PACKING_ZONE_IBWL,0.0017229719293613266,higher,0.8858127302351985,0.16966077847155656,0.07472982896754224,Tier 1 (Reliable),0.0,0.0,0.0,0.015283972444228633
259,PXT_SETPIECE_PRO,Progressive set pieces,0.0017221870783336274,lower,0.18280243348065817,0.0923373500605214,0.4908332464165313,Tier 1 (Reliable),0.0014440173,0.0017844297531049498,0.0,0.011397423957166142
260,BALL_WIN_NUMBER_FROM_PITCH_POSITION_MIDDLE_THIRD,BALL_WIN_NUMBER_FROM_PITCH_POSITION_MIDDLE_THIRD,0.0017195262276087449,higher,0.04092075815761236,0.11828110292289203,0.236945733806924,Tier 1 (Reliable),0.0019403985,0.0027411357555072536,0.0,0.003863363234846595
261,BALL_WIN_ADDED_TEAMMATES_FROM_OPPONENT_PACKING_ZONE_IB,BALL_WIN_ADDED_TEAMMATES_FROM_OPPONENT_PACKING_ZONE_IB,0.0017184193757834403,lower,0.6743022906436027,0.1033729836558926,0.21028850056389664,Tier 1 (Reliable),0.0021771835,0.0025034599526674666,0.0,0.00506429407612452
262,BALL_WIN_ADDED_TEAMMATES_DEFENDERS,Ball Win Added Teammates Defenders,0.0017154987021412433,higher,0.7690064703173279,0.036407007886298644,0.2707402450538496,Tier 1 (Reliable),0.0010194302,0.0030360631161401906,0.0,0.014545279843983572
263,BALL_LOSS_REMOVED_TEAMMATES_FROM_LANE_LEFT_WING,BALL_LOSS_REMOVED_TEAMMATES_FROM_LANE_LEFT_WING,0.00170971983871015,lower,0.6185258115252412,0.02608588254713768,0.5030693579047144,Tier 2 (Moderate),0.0007379371,0.0016104198365545254,0.0,0.02098925620224734
264,UNSUCCESSFUL_PASSES_TO_PITCH_POSITION_MIDDLE_THIRD,UNSUCCESSFUL_PASSES_TO_PITCH_POSITION_MIDDLE_THIRD,0.0016913189497002711,lower,0.2628522160797624,0.13119263286724006,0.2531743403533629,Tier 1 (Reliable),0.0007661851,0.0018093455051352465,0.0,0.00973056138651307
265,DEF_PXT_ACTIVE,Active actions (Defensive Threat),0.0016816115874345064,higher,0.9350687149166546,0.034022134150553544,23.330378690289912,Tier 3 (Noise),0.0005926362,0.0017431960073614461,0.0,0.019880058363034525
266,BYPASSED_OPPONENTS_MIDFIELD,Bypassed Midfielders,0.0016806504878522795,higher,0.6183767769144977,0.07812518007087375,0.29180907470341827,Tier 1 (Reliable),0.0014955603,0.0011659550062569247,0.0,0.013714454732651538
267,BALL_WIN_REMOVED_OPPONENTS_AT_PHASE_OUT_OF_POSSESSION,BALL_WIN_REMOVED_OPPONENTS_AT_PHASE_OUT_OF_POSSESSION,0.001672599337589129,higher,0.49167715505721743,0.21344203118255237,0.2196813327223715,Tier 1 (Reliable),0.00032150152,0.0006075774481546982,0.0,0.006930091296075247
268,BALL_WIN_ADDED_TEAMMATES_FROM_PITCH_POSITION_OPPONENT_BOX,BALL_WIN_ADDED_TEAMMATES_FROM_PITCH_POSITION_OPPONENT_BOX,0.001671167937769132,higher,0.7138363698808142,0.06943945470233005,0.43400281217485287,Tier 1 (Reliable),0.0025341597,0.0012500880221409723,0.0,0.009914561091739715
269,REVERSE_PLAY_NUMBER,Reverse Play Number,0.0016698864844255986,higher,0.15697208337371718,0.010951482007379028,0.20141771801077987,Tier 1 (Reliable),0.001052027,0.0032423767273338355,0.0,0.01540296692577181
270,OFFENSIVE_TOUCHES_IN_LANE_LEFT_WING,OFFENSIVE_TOUCHES_IN_LANE_LEFT_WING,0.001666656046561091,higher,0.1944245651554214,0.24340437958991332,0.16338598903598142,Tier 1 (Reliable),0.00065854675,0.0008332270710031779,0.0,0.001852561861782176
271,BALL_WIN_ADDED_TEAMMATES_FROM_OPPONENT_PACKING_ZONE_FBL,BALL_WIN_ADDED_TEAMMATES_FROM_OPPONENT_PACKING_ZONE_FBL,0.0016626429622038396,lower,0.29791570941819046,0.08321973132991127,0.30708543890498263,Tier 1 (Reliable),0.000788464,0.001221448888934509,0.0,0.015581515602499652
272,BALL_LOSS_REMOVED_TEAMMATES_FROM_LANE_RIGHT_HALF_SPACE,BALL_LOSS_REMOVED_TEAMMATES_FROM_LANE_RIGHT_HALF_SPACE,0.001645840910995092,lower,0.532990960565447,0.006401753368978237,0.3319062476608408,Tier 1 (Reliable),0.0049990015,0.0023090727909613495,0.0,0.0022997059382450225
273,OFFENSIVE_TOUCHES_AT_PHASE_IN_POSSESSION,OFFENSIVE_TOUCHES_AT_PHASE_IN_POSSESSION,0.0016425845535088042,higher,0.046905892634188914,0.2805323672735832,0.3547708310241144,Tier 1 (Reliable),0.0,0.0009875368628249853,0.0,0.0
274,SUCCESSFUL_PASSES_TO_PACKING_ZONE_FBR,SUCCESSFUL_PASSES_TO_PACKING_ZONE_FBR,0.0016364408575156538,higher,0.5348524426157537,0.18369764632346708,0.28519666139199,Tier 1 (Reliable),0.0018297633,0.0015898829671978211,0.0,0.0
275,NEUTRAL_PASSES_AT_PHASE_ATTACKING_TRANSITION,NEUTRAL_PASSES_AT_PHASE_ATTACKING_TRANSITION,0.0016356173338729133,higher,0.2709125358078316,0.19574331353247787,0.1903575150148699,Tier 1 (Reliable),0.0017861322,0.0012645499347256903,0.0,0.0
276,UNSUCCESSFUL_PASSES_FROM_LANE_LEFT_WING,UNSUCCESSFUL_PASSES_FROM_LANE_LEFT_WING,0.0016251252542950033,lower,0.11666894461765315,0.06699845790936426,0.16508007294616517,Tier 1 (Reliable),0.0030789878,0.0006326902636062122,0.0,0.009005879949804507
277,BALL_WIN_ADDED_TEAMMATES_FROM_OPPONENT_PACKING_ZONE_WR,BALL_WIN_ADDED_TEAMMATES_FROM_OPPONENT_PACKING_ZONE_WR,0.0016250447566620108,higher,0.8091425200928216,0.029503152500155425,0.23920443135879907,Tier 1 (Reliable),0.002033724,0.0018549533368517124,0.0,0.013093208666626222
278,BALL_LOSS_REMOVED_TEAMMATES_FROM_LANE_CENTER,BALL_LOSS_REMOVED_TEAMMATES_FROM_LANE_CENTER,0.0016217599592241135,lower,0.5180954562035709,0.12433581155520412,0.2907997552730815,Tier 1 (Reliable),0.0023129242,0.0025726468416600885,0.0,0.0004878905183016702
279,SUCCESSFUL_PASSES_TO_PACKING_ZONE_WL,SUCCESSFUL_PASSES_TO_PACKING_ZONE_WL,0.0016180429658144493,higher,0.21757403912348738,0.17597512906341473,0.24685181098663644,Tier 1 (Reliable),0.0016521858,0.001954958760880029,0.0,0.0
280,SUCCESSFUL_PASSES_TO_LANE_RIGHT_WING,SUCCESSFUL_PASSES_TO_LANE_RIGHT_WING,0.0016099238754526683,higher,0.37916057328054464,0.1881066838533655,0.30579894971252214,Tier 1 (Reliable),0.0013879787,0.0018723695008372868,0.0,0.0
281,BALL_LOSS_REMOVED_TEAMMATES_TO_PITCH_POSITION_OWN_BOX,BALL_LOSS_REMOVED_TEAMMATES_TO_PITCH_POSITION_OWN_BOX,0.0016082606665915732,higher,0.5044401816789175,0.11014814396412197,1.251493597891226,Tier 3 (Noise),0.0011231765,0.001193468082278726,0.0,0.01069993638088551
282,PXT_SETPIECE_AT_PXT_PHASE_ATTACK,PXT_SETPIECE_AT_PXT_PHASE_ATTACK,0.0016044248523814657,lower,0.310281383604868,0.05735040062789109,0.5291062595988548,Tier 2 (Moderate),0.0007899832,0.0014182115305004265,0.0,0.016402582043221203
283,REVERSE_PLAY_NUMBER_AT_PHASE_IN_POSSESSION,REVERSE_PLAY_NUMBER_AT_PHASE_IN_POSSESSION,0.0015928960513006817,lower,0.008557767035343717,0.19193566597751566,0.14123877887436753,Tier 1 (Reliable),0.0016331701,0.0013298425349730597,0.0,0.0
284,REVERSE_PLAY_NUMBER_AT_PHASE_SET_PIECE,REVERSE_PLAY_NUMBER_AT_PHASE_SET_PIECE,0.0015776181356860325,higher,0.5389790560944216,0.2680484685341657,0.21875961695773916,Tier 1 (Reliable),0.0,0.0,0.0,0.0030682568410111966
285,PXT_OTHER,Other,0.0015750223104494727,higher,0.4337363470468736,0.07772903376338351,0.40642726226845105,Tier 1 (Reliable),0.0011883498,0.002072190802397524,0.0,0.010248914655110353
286,NEUTRAL_PASSES_TO_PITCH_POSITION_OWN_BOX,NEUTRAL_PASSES_TO_PITCH_POSITION_OWN_BOX,0.0015721710207440784,lower,0.09510691133229798,0.18015057333650183,0.29811790956421563,Tier 1 (Reliable),0.00034442928,0.0009875670688365482,0.0,0.007039890562413831
287,BALL_WIN_ADDED_TEAMMATES_DEFENDERS_AT_PHASE_SECOND_BALL,BALL_WIN_ADDED_TEAMMATES_DEFENDERS_AT_PHASE_SECOND_BALL,0.0015645711543663982,higher,0.33801993903523564,0.23449223641548494,0.38178782657791327,Tier 1 (Reliable),0.00066156033,0.0010997168747036508,0.0,0.0
288,BALL_LOSS_REMOVED_TEAMMATES_TO_OPPONENT_PACKING_ZONE_AM,BALL_LOSS_REMOVED_TEAMMATES_TO_OPPONENT_PACKING_ZONE_AM,0.001562466127510272,lower,0.22919293629890647,0.17250027714987676,0.4397893612968612,Tier 1 (Reliable),0.001116885,0.002434001236609863,0.0,0.0
289,BALL_WIN_ADDED_TEAMMATES_IN_LANE_RIGHT_HALF_SPACE,BALL_WIN_ADDED_TEAMMATES_IN_LANE_RIGHT_HALF_SPACE,0.001557564570379895,higher,0.06409667509753926,0.15481899646991606,0.28751951637487266,Tier 1 (Reliable),0.0017751801,0.0020968969184630183,0.0,0.0
290,BALL_LOSS_ADDED_OPPONENTS_AT_PHASE_ATTACKING_TRANSITION,BALL_LOSS_ADDED_OPPONENTS_AT_PHASE_ATTACKING_TRANSITION,0.001557419650643011,higher,0.32897096695540307,0.13715873714691582,0.3602849453515262,Tier 1 (Reliable),0.0024096398,0.0018186734608842167,0.0,0.0
291,BALL_LOSS_REMOVED_TEAMMATES_AT_PHASE_ATTACKING_TRANSITION,BALL_LOSS_REMOVED_TEAMMATES_AT_PHASE_ATTACKING_TRANSITION,0.0015545636029390354,higher,0.34953518370924685,0.20054556119836345,0.37240456188139065,Tier 1 (Reliable),0.00089394534,0.0017998404674260677,0.0,0.0
292,EFFECTIVE_PLAYDURATION,On-Ball Time,0.0015500986352712089,higher,0.12164386748794724,0.21340971250545823,0.205705272280618,Tier 1 (Reliable),0.0007637232,0.0015405729351246457,0.0,0.0
293,BALL_LOSS_REMOVED_TEAMMATES_BY_ACTION_CLEARANCE,BALL_LOSS_REMOVED_TEAMMATES_BY_ACTION_CLEARANCE,0.0015445659781990807,higher,0.985550855393608,0.012841885391436495,0.49742132566716013,Tier 1 (Reliable),0.0045281006,0.0010311966002481505,0.0,0.0056700946633703175
294,SUCCESSFUL_PASSES_TO_PACKING_ZONE_CB,SUCCESSFUL_PASSES_TO_PACKING_ZONE_CB,0.0015430898409252941,higher,0.08336818550610123,0.1953965699702647,0.34888757541106197,Tier 1 (Reliable),0.0011335855,0.0015790695958801373,0.0,0.0
