rank,feature,feature_name,consensus_weight,direction,p_value,p_fdr,significant,effect_size,boruta_fraction,boruta_confirmed,stability_pct,xgb_importance
209,mean_BALL_WIN_ADDED_TEAMMATES_FROM_OPPONENT_PACKING_ZONE_CB,BALL_WIN_ADDED_TEAMMATES_FROM_OPPONENT_PACKING_ZONE_CB,0.0019936318698768225,higher,0.889826089896537,0.9570252986370098,False,0.06428806428522305,0.0,False,22.0,0.0029021462
210,mean_BYPASSED_OPPONENTS_RAW,BYPASSED_OPPONENTS_RAW,0.001986914535074692,higher,0.15842315868708434,0.4691762776502113,False,0.21835897496388337,0.0,False,6.0,0.0010236637
211,mean_BALL_LOSS_REMOVED_TEAMMATES_TO_OPPONENT_PACKING_ZONE_FBL,BALL_LOSS_REMOVED_TEAMMATES_TO_OPPONENT_PACKING_ZONE_FBL,0.0019842492907285575,higher,0.6170435490255816,0.8509675213427423,False,0.10604639645438972,0.0,False,12.0,0.0036925434
212,mean_BALL_WIN_ADDED_TEAMMATES_FROM_PITCH_POSITION_FINAL_THIRD,BALL_WIN_ADDED_TEAMMATES_FROM_PITCH_POSITION_FINAL_THIRD,0.00198300722844241,lower,0.07872887191784225,0.3082435493732468,False,-0.2139761294334142,0.0,False,8.0,0.00069037813
213,mean_BYPASSED_DEFENDERS_BY_ACTION_LOW_PASS,BYPASSED_DEFENDERS_BY_ACTION_LOW_PASS,0.001978159761992593,higher,0.4629976643622693,0.7467019027777428,False,0.13136129449360498,0.0,False,10.0,0.0032090994
214,mean_BALL_LOSS_REMOVED_TEAMMATES_DEFENDERS_TO_OPPONENT_PACKING_ZONE_AM,BALL_LOSS_REMOVED_TEAMMATES_DEFENDERS_TO_OPPONENT_PACKING_ZONE_AM,0.001950405128187376,higher,0.6977471558446083,0.8807628032792597,False,0.07912740684781176,0.0,False,16.0,0.0035526785
215,mean_BALL_WIN_ADDED_TEAMMATES_DEFENDERS_FROM_PITCH_POSITION_FINAL_THIRD,BALL_WIN_ADDED_TEAMMATES_DEFENDERS_FROM_PITCH_POSITION_FINAL_THIRD,0.0019495235332277427,lower,0.516102361101161,0.794797636095788,False,-0.12505943497089736,0.02,False,18.0,0.0010289409
216,mean_BALL_LOSS_REMOVED_TEAMMATES_DEFENDERS_TO_OPPONENT_PACKING_ZONE_IB,BALL_LOSS_REMOVED_TEAMMATES_DEFENDERS_TO_OPPONENT_PACKING_ZONE_IB,0.001948472969588236,higher,0.24972868566448647,0.5795316977557535,False,0.1872148912840614,0.0,False,8.0,0.0014869245
217,mean_BALL_WIN_REMOVED_OPPONENTS_AT_PHASE_SET_PIECE,BALL_WIN_REMOVED_OPPONENTS_AT_PHASE_SET_PIECE,0.0019287405133286747,higher,0.23660776105594328,0.5681899770066189,False,0.15198843378582322,0.0,False,16.0,0.000778508
218,mean_SUCCESSFUL_PASSES_TO_PACKING_ZONE_AM,SUCCESSFUL_PASSES_TO_PACKING_ZONE_AM,0.0019153580476805063,higher,0.7824778818061117,0.9148020226481929,False,0.08813533458182508,0.0,False,22.0,0.0016216232
219,mean_BALL_LOSS_ADDED_OPPONENTS_BY_ACTION_DIAGONAL_PASS,BALL_LOSS_ADDED_OPPONENTS_BY_ACTION_DIAGONAL_PASS,0.0019139645735997747,higher,0.5938239421332552,0.8338804293786136,False,0.11845132639126234,0.0,False,14.000000000000002,0.002398799
220,mean_BYPASSED_OPPONENTS_AT_PHASE_SET_PIECE,BYPASSED_OPPONENTS_AT_PHASE_SET_PIECE,0.0019091042222678224,lower,0.18221662902516123,0.519654830923608,False,-0.09477044112591643,0.0,False,20.0,0.0018194801
221,mean_BALL_LOSS_REMOVED_TEAMMATES_FROM_LANE_CENTER,BALL_LOSS_REMOVED_TEAMMATES_FROM_LANE_CENTER,0.0019074912750394431,lower,0.47899902820703255,0.7630950035574106,False,-0.14180115214293262,0.0,False,12.0,0.001985108
222,mean_BYPASSED_OPPONENTS_RECEIVING_NUMBER_TO_LANE_CENTER,BYPASSED_OPPONENTS_RECEIVING_NUMBER_TO_LANE_CENTER,0.0018988727499209817,higher,0.659589709678752,0.8776257770748381,False,0.13684305987260137,0.0,False,18.0,0.00070238917
223,mean_BYPASSED_OPPONENTS_BY_ACTION_SAVE,BYPASSED_OPPONENTS_BY_ACTION_SAVE,0.0018923674032640515,lower,0.0874718182422215,0.33124573793365847,False,-0.08237078929364518,0.0,False,20.0,0.002184705
224,mean_DEFENSIVE_TOUCHES_IN_LANE_RIGHT_WING,DEFENSIVE_TOUCHES_IN_LANE_RIGHT_WING,0.0018853069647440726,lower,0.020743724915464803,0.16283983244240088,False,-0.13699100515516408,0.0,False,14.000000000000002,0.0015717726
225,mean_BYPASSED_OPPONENTS_TO_PACKING_ZONE_FBL,BYPASSED_OPPONENTS_TO_PACKING_ZONE_FBL,0.0018782873301379966,higher,0.9308540605151743,0.9668013149725596,False,0.19158416956379035,0.0,False,10.0,0.00048714972
226,mean_DEFENSIVE_TOUCHES_AT_PHASE_SET_PIECE,DEFENSIVE_TOUCHES_AT_PHASE_SET_PIECE,0.0018765504926158362,lower,0.5497492041502825,0.8017089847143083,False,-0.06504504351904887,0.0,False,24.0,0.001788855
227,mean_BALL_WIN_ADDED_TEAMMATES_DEFENDERS_IN_LANE_LEFT_HALF_SPACE,BALL_WIN_ADDED_TEAMMATES_DEFENDERS_IN_LANE_LEFT_HALF_SPACE,0.0018645948351891956,higher,0.3579589424358879,0.6862117485700423,False,0.08704974026656158,0.0,False,22.0,0.001395594
228,mean_BALL_WIN_ADDED_TEAMMATES_FROM_PITCH_POSITION_FIRST_THIRD,BALL_WIN_ADDED_TEAMMATES_FROM_PITCH_POSITION_FIRST_THIRD,0.001864165241980986,higher,0.13196963807330922,0.42340258881853376,False,0.08154861264158003,0.0,False,14.000000000000002,0.0034858075
229,mean_BALL_WIN_ADDED_TEAMMATES_DEFENDERS_AT_PHASE_SECOND_BALL,BALL_WIN_ADDED_TEAMMATES_DEFENDERS_AT_PHASE_SECOND_BALL,0.0018611543879074144,higher,0.41299184321956806,0.7181048749732357,False,0.19639435286081194,0.0,False,10.0,0.00022182155
230,mean_BALL_WIN_ADDED_TEAMMATES_DEFENDERS_FROM_OPPONENT_PACKING_ZONE_IBWL,BALL_WIN_ADDED_TEAMMATES_DEFENDERS_FROM_OPPONENT_PACKING_ZONE_IBWL,0.0018500597095304063,higher,0.4756178229216609,0.76033022211006,False,0.0929110952561186,0.0,False,20.0,0.0015783663
231,mean_BYPASSED_DEFENDERS_AT_PHASE_IN_POSSESSION,BYPASSED_DEFENDERS_AT_PHASE_IN_POSSESSION,0.0018435566715326868,higher,0.7295626525893458,0.8940529058256705,False,0.11765927827508782,0.0,False,14.000000000000002,0.0020592376
232,mean_BYPASSED_OPPONENTS_TO_PITCH_POSITION_FINAL_THIRD,BYPASSED_OPPONENTS_TO_PITCH_POSITION_FINAL_THIRD,0.0018418634986142146,higher,0.42469500594251797,0.72401879241861,False,0.07393991670661912,0.0,False,18.0,0.0027011647
233,mean_BALL_IN_PLAY_TIME,BALL_IN_PLAY_TIME,0.0018370223680374573,higher,0.037493940852282796,0.22349428566405674,False,0.2202375825537643,0.0,False,2.0,0.0011163697
234,mean_BALL_WIN_ADDED_TEAMMATES_DEFENDERS_FROM_OPPONENT_PACKING_ZONE_IBWR,BALL_WIN_ADDED_TEAMMATES_DEFENDERS_FROM_OPPONENT_PACKING_ZONE_IBWR,0.001836124498802331,lower,0.3524501068354047,0.6848679441887192,False,-0.1168901042622722,0.0,False,20.0,0.0006297539
235,mean_NEUTRAL_PASSES,NEUTRAL_PASSES,0.0018351554581158838,lower,0.12474846871841594,0.41606107717526064,False,-0.14338541936952925,0.0,False,18.0,0.00013000103
236,mean_UNSUCCESSFUL_PASSES_BY_ACTION_FREE_KICK,UNSUCCESSFUL_PASSES_BY_ACTION_FREE_KICK,0.0018351351484871914,lower,0.24967788621243525,0.5795316977557535,False,-0.12745593086189227,0.0,False,20.0,0.0002387263
237,mean_BYPASSED_OPPONENTS_TO_PITCH_POSITION_MIDDLE_THIRD,BYPASSED_OPPONENTS_TO_PITCH_POSITION_MIDDLE_THIRD,0.0018230987289297193,higher,0.3763257808191043,0.701058511042041,False,0.13845938915889788,0.0,False,12.0,0.001665469
238,mean_UNSUCCESSFUL_PASSES_TO_OPPONENT_PACKING_ZONE_WR,UNSUCCESSFUL_PASSES_TO_OPPONENT_PACKING_ZONE_WR,0.0018094913971361864,higher,0.7438986630168198,0.9001061845066729,False,0.14948303186263145,0.0,False,14.000000000000002,0.00071879325
239,mean_NEUTRAL_PASSES_BY_ACTION_GOAL_KICK,NEUTRAL_PASSES_BY_ACTION_GOAL_KICK,0.0018094303049654252,lower,0.19759557045516207,0.5434104703376647,False,-0.11476612278265157,0.0,False,6.0,0.0038778563
240,mean_SUCCESSFUL_PASSES_TO_PACKING_ZONE_CM,SUCCESSFUL_PASSES_TO_PACKING_ZONE_CM,0.0018091194722861838,higher,0.2119373504761407,0.549981864677241,False,0.16106743921304228,0.0,False,8.0,0.0017124758
241,mean_BALL_LOSS_REMOVED_TEAMMATES_TO_OPPONENT_PACKING_ZONE_WL,BALL_LOSS_REMOVED_TEAMMATES_TO_OPPONENT_PACKING_ZONE_WL,0.001806721893127231,lower,0.29901217311044537,0.6336863485184667,False,-0.14645167325889466,0.0,False,10.0,0.001760784
242,mean_BYPASSED_OPPONENTS_NUMBER_FROM_PITCH_POSITION_MIDDLE_THIRD,BYPASSED_OPPONENTS_NUMBER_FROM_PITCH_POSITION_MIDDLE_THIRD,0.0018061760183569913,higher,0.41141535360077497,0.7181048749732357,False,0.15084298950014363,0.0,False,14.000000000000002,0.00065177813
243,mean_BALL_LOSS_REMOVED_TEAMMATES_TO_OPPONENT_PACKING_ZONE_FBR,BALL_LOSS_REMOVED_TEAMMATES_TO_OPPONENT_PACKING_ZONE_FBR,0.0018052357837578111,higher,0.43206579213163376,0.7258094889569698,False,0.10442711795731574,0.0,False,14.000000000000002,0.0023419026
244,mean_BYPASSED_OPPONENTS_RECEIVING_FROM_PACKING_ZONE_CB,BYPASSED_OPPONENTS_RECEIVING_FROM_PACKING_ZONE_CB,0.0018016626418843548,lower,0.21364636066322917,0.549981864677241,False,-0.0447488473982421,0.0,False,12.0,0.0049754647
245,mean_BYPASSED_OPPONENTS_BY_ACTION_GOAL_KICK,BYPASSED_OPPONENTS_BY_ACTION_GOAL_KICK,0.0017659531962441995,higher,0.9677748989089305,0.9887662127638636,False,0.028086324434116672,0.0,False,16.0,0.004451285
246,mean_BYPASSED_OPPONENTS_TO_LANE_LEFT_HALF_SPACE,BYPASSED_OPPONENTS_TO_LANE_LEFT_HALF_SPACE,0.0017630459343141666,higher,0.8433157297244455,0.9376151132219028,False,0.10170437174309524,0.0,False,16.0,0.0017476374
247,mean_BALL_WIN_ADDED_TEAMMATES_AT_PHASE_OUT_OF_POSSESSION,BALL_WIN_ADDED_TEAMMATES_AT_PHASE_OUT_OF_POSSESSION,0.0017594231337479892,lower,0.26097317465855385,0.5881444228890336,False,-0.10275184626253647,0.0,False,18.0,0.0012175329
248,mean_BALL_WIN_ADDED_TEAMMATES_AT_PHASE_DEFENSIVE_TRANSITION,BALL_WIN_ADDED_TEAMMATES_AT_PHASE_DEFENSIVE_TRANSITION,0.0017561201764022744,higher,0.3929264753807862,0.7118903201016596,False,0.06778722038465664,0.02,False,18.0,0.002108252
249,mean_BYPASSED_OPPONENTS_FROM_LANE_RIGHT_WING,BYPASSED_OPPONENTS_FROM_LANE_RIGHT_WING,0.0017513764953466314,lower,0.06324179173799778,0.27306268956032687,False,-0.1733660736748493,0.0,False,10.0,0.00048825124
250,mean_BYPASSED_OPPONENTS_RECEIVING_NUMBER_AT_PHASE_ATTACKING_TRANSITION,BYPASSED_OPPONENTS_RECEIVING_NUMBER_AT_PHASE_ATTACKING_TRANSITION,0.001745736762324481,higher,0.7744367471535107,0.9127194117792629,False,0.10823178689338508,0.0,False,22.0,0.0
251,mean_UNSUCCESSFUL_PASSES_FROM_PITCH_POSITION_OWN_BOX,UNSUCCESSFUL_PASSES_FROM_PITCH_POSITION_OWN_BOX,0.0017391102296255582,lower,0.1421294145326607,0.44725505619929606,False,-0.13020958053023962,0.0,False,16.0,0.00058139587
252,mean_BALL_WIN_REMOVED_OPPONENTS_FROM_OPPONENT_PACKING_ZONE_IBWR,BALL_WIN_REMOVED_OPPONENTS_FROM_OPPONENT_PACKING_ZONE_IBWR,0.00173605337021795,higher,0.9515223226857763,0.9768962512907303,False,0.1068440339327686,0.0,False,22.0,0.0
253,mean_BALL_LOSS_REMOVED_TEAMMATES_FROM_LANE_LEFT_WING,BALL_LOSS_REMOVED_TEAMMATES_FROM_LANE_LEFT_WING,0.0017351087084485322,lower,0.6777326790484229,0.8776257770748381,False,-0.04919395480528136,0.0,False,16.0,0.0035190354
254,mean_BALL_WIN_ADDED_TEAMMATES_DEFENDERS_BY_ACTION_LOOSE_BALL_REGAIN,BALL_WIN_ADDED_TEAMMATES_DEFENDERS_BY_ACTION_LOOSE_BALL_REGAIN,0.0017332030477314902,higher,0.29454576402191945,0.6293620991472912,False,0.09075733783953419,0.0,False,16.0,0.001991223
255,mean_UNSUCCESSFUL_PASSES_TO_OPPONENT_PACKING_ZONE_FBL,UNSUCCESSFUL_PASSES_TO_OPPONENT_PACKING_ZONE_FBL,0.0017279493248877516,higher,0.921759174134119,0.9656524681405055,False,0.10995021240346078,0.0,False,20.0,0.00031704528
256,mean_BALL_LOSS_REMOVED_TEAMMATES_FROM_PITCH_POSITION_MIDDLE_THIRD,BALL_LOSS_REMOVED_TEAMMATES_FROM_PITCH_POSITION_MIDDLE_THIRD,0.0017278900802865642,lower,0.16847824888494,0.4926389302838119,False,-0.13566930495103055,0.0,False,6.0,0.0026877522
257,mean_UNSUCCESSFUL_PASSES_FROM_LANE_RIGHT_HALF_SPACE,UNSUCCESSFUL_PASSES_FROM_LANE_RIGHT_HALF_SPACE,0.0017275020111681468,higher,0.8008774481216575,0.9229555677785752,False,0.02189066414854743,0.0,False,20.0,0.0035305207
258,mean_PXT_FOULED_AT_PXT_PHASE_ATTACK,PXT_FOULED_AT_PXT_PHASE_ATTACK,0.0017263238797241972,lower,0.11058834105558125,0.3916245794072274,False,-0.11003928743848786,0.0,False,8.0,0.0031426374
259,mean_DEF_PXT_BALL_LOSS,DEF_PXT_BALL_LOSS,0.0017232783397198401,higher,0.3238240537853372,0.6526853797251689,False,0.08484238455619293,0.0,False,18.0,0.0016823953
260,mean_BYPASSED_OPPONENTS_FROM_PITCH_POSITION_MIDDLE_THIRD,BYPASSED_OPPONENTS_FROM_PITCH_POSITION_MIDDLE_THIRD,0.0017210101381439464,higher,0.5384698415116459,0.7978543344132024,False,0.035360415303203455,0.0,False,24.0,0.0020588636
261,mean_BYPASSED_OPPONENTS_TO_PACKING_ZONE_IBWL,BYPASSED_OPPONENTS_TO_PACKING_ZONE_IBWL,0.0017109854358891602,higher,0.5648733204316402,0.8104704162714836,False,0.08398767333442726,0.0,False,20.0,0.0011763803
262,mean_BALL_LOSS_REMOVED_TEAMMATES_BY_ACTION_CLEARANCE,BALL_LOSS_REMOVED_TEAMMATES_BY_ACTION_CLEARANCE,0.001709526940483066,lower,0.951212532568337,0.9768962512907303,False,-0.028026854954824015,0.0,False,20.0,0.0032123611
263,mean_BYPASSED_OPPONENTS_NUMBER_FROM_LANE_RIGHT_WING,BYPASSED_OPPONENTS_NUMBER_FROM_LANE_RIGHT_WING,0.0016660112966597998,lower,0.1287808096018664,0.41606107717526064,False,-0.061296913399236215,0.0,False,18.0,0.0022425323
264,mean_BALL_LOSS_REMOVED_TEAMMATES_TO_OPPONENT_PACKING_ZONE_AM,BALL_LOSS_REMOVED_TEAMMATES_TO_OPPONENT_PACKING_ZONE_AM,0.0016641587439189434,lower,0.430254853363753,0.7258094889569698,False,-0.14059169810592861,0.0,False,8.0,0.0017015578
265,mean_CONCEDED_GOALS,CONCEDED_GOALS,0.0016624557317593295,lower,0.22672613773003347,0.5631584711358896,False,-0.1634609214985323,0.0,False,4.0,0.0018032755
266,mean_BALL_LOSS_REMOVED_TEAMMATES_AT_PHASE_IN_POSSESSION,BALL_LOSS_REMOVED_TEAMMATES_AT_PHASE_IN_POSSESSION,0.0016582490480800043,higher,0.4050509412318738,0.7181048749732357,False,0.094024609660258,0.0,False,10.0,0.0028983045
267,mean_UNSUCCESSFUL_PASSES_TO_PITCH_POSITION_MIDDLE_THIRD,UNSUCCESSFUL_PASSES_TO_PITCH_POSITION_MIDDLE_THIRD,0.0016581983882404062,lower,0.6149999885190482,0.8506886068736537,False,-0.07086158692163048,0.0,False,20.0,0.0013794618
268,mean_UNSUCCESSFUL_PASSES_TO_PITCH_POSITION_OWN_BOX,UNSUCCESSFUL_PASSES_TO_PITCH_POSITION_OWN_BOX,0.0016480108989977915,higher,0.7481402053042476,0.9001061845066729,False,0.0625246663575139,0.0,False,2.0,0.0058866255
269,mean_BALL_WIN_ADDED_TEAMMATES_FROM_OPPONENT_PACKING_ZONE_CM,BALL_WIN_ADDED_TEAMMATES_FROM_OPPONENT_PACKING_ZONE_CM,0.0016431166614793314,higher,0.5762984241028097,0.8217588639984509,False,0.07746060284553472,0.0,False,20.0,0.0010595431
270,mean_BALL_LOSS_REMOVED_TEAMMATES_TO_PITCH_POSITION_FINAL_THIRD,BALL_LOSS_REMOVED_TEAMMATES_TO_PITCH_POSITION_FINAL_THIRD,0.0016282917844855664,lower,0.7944286331569171,0.9198647331290619,False,-0.04385932187201624,0.0,False,20.0,0.0022090294
271,mean_UNSUCCESSFUL_PASSES_AT_PHASE_SECOND_BALL,UNSUCCESSFUL_PASSES_AT_PHASE_SECOND_BALL,0.0016240093893895953,higher,0.538826395631099,0.7978543344132024,False,0.16848266350150404,0.0,False,10.0,0.0
272,mean_BALL_WIN_ADDED_TEAMMATES_DEFENDERS_BY_ACTION_CATCH,BALL_WIN_ADDED_TEAMMATES_DEFENDERS_BY_ACTION_CATCH,0.0016006328226697447,higher,0.2001594000147462,0.5439626047459574,False,0.09412202002659957,0.0,False,12.0,0.0021203156
273,mean_BYPASSED_OPPONENTS_TO_PACKING_ZONE_FBR,BYPASSED_OPPONENTS_TO_PACKING_ZONE_FBR,0.001591010823741583,higher,0.9353780439038599,0.9668013149725596,False,0.09468490390756679,0.0,False,16.0,0.0011036183
274,mean_SUCCESSFUL_PASSES_BY_ACTION_CHIPPED_PASS,SUCCESSFUL_PASSES_BY_ACTION_CHIPPED_PASS,0.0015851427404944608,higher,0.31040169821477137,0.6489614933942008,False,0.08083575822065762,0.0,False,14.000000000000002,0.0020515514
275,mean_BALL_WIN_NUMBER_AT_PHASE_DEFENSIVE_TRANSITION,BALL_WIN_NUMBER_AT_PHASE_DEFENSIVE_TRANSITION,0.0015766383744274673,higher,0.22624403633675827,0.5631584711358896,False,0.03311664777329125,0.0,False,14.000000000000002,0.0037496807
276,mean_EXPECTED_SHOT_ASSISTS,EXPECTED_SHOT_ASSISTS,0.0015569014106491582,higher,0.43117386038084926,0.7258094889569698,False,0.09000549661696605,0.0,False,6.0,0.0034604492
277,mean_UNSUCCESSFUL_PASSES_TO_OPPONENT_PACKING_ZONE_FBR,UNSUCCESSFUL_PASSES_TO_OPPONENT_PACKING_ZONE_FBR,0.0015557265651273571,lower,0.19760380739551442,0.5434104703376647,False,-0.11576269377396507,0.0,False,8.0,0.0020407904
278,mean_BALL_WIN_ADDED_TEAMMATES_BY_ACTION_HEADER,BALL_WIN_ADDED_TEAMMATES_BY_ACTION_HEADER,0.0015406297543925967,higher,0.5405376767777756,0.7978543344132024,False,0.08673473571300429,0.0,False,20.0,0.00018449007
279,mean_NEUTRAL_PASSES_FROM_PITCH_POSITION_FIRST_THIRD,NEUTRAL_PASSES_FROM_PITCH_POSITION_FIRST_THIRD,0.0015331815974294256,lower,0.9002989979519251,0.9583828042714041,False,-0.06384661938448605,0.0,False,10.0,0.0033458127
280,mean_BALL_LOSS_REMOVED_TEAMMATES_TO_OPPONENT_PACKING_ZONE_IBWR,BALL_LOSS_REMOVED_TEAMMATES_TO_OPPONENT_PACKING_ZONE_IBWR,0.0015247667017976114,lower,0.9761521266197415,0.9911698516446605,False,-0.07656397334931309,0.0,False,22.0,0.0
281,mean_NEUTRAL_PASSES_FROM_LANE_RIGHT_HALF_SPACE,NEUTRAL_PASSES_FROM_LANE_RIGHT_HALF_SPACE,0.0015197110503170005,higher,0.42412087613946603,0.72401879241861,False,0.09394206741127537,0.0,False,12.0,0.0017033761
282,mean_BALL_WIN_REMOVED_OPPONENTS_AT_PHASE_DEFENSIVE_TRANSITION,BALL_WIN_REMOVED_OPPONENTS_AT_PHASE_DEFENSIVE_TRANSITION,0.001505127288070621,lower,0.2601163385933427,0.5881444228890336,False,-0.024998299941107752,0.0,False,14.000000000000002,0.0036718925
283,mean_BYPASSED_OPPONENTS_TO_PACKING_ZONE_CM,BYPASSED_OPPONENTS_TO_PACKING_ZONE_CM,0.001503393378981306,higher,0.6822353678326476,0.8776257770748381,False,0.05890029782564882,0.0,False,16.0,0.0019518705
284,mean_BYPASSED_OPPONENTS_RECEIVING_NUMBER_FROM_PACKING_ZONE_CB,BYPASSED_OPPONENTS_RECEIVING_NUMBER_FROM_PACKING_ZONE_CB,0.0015030975716920814,lower,0.9921897050273225,0.9937264740055827,False,-0.012324524831147531,0.0,False,10.0,0.005069883
285,mean_BALL_LOSS_REMOVED_TEAMMATES_DEFENDERS_FROM_PITCH_POSITION_FIRST_THIRD,BALL_LOSS_REMOVED_TEAMMATES_DEFENDERS_FROM_PITCH_POSITION_FIRST_THIRD,0.0014953946825002158,higher,0.4991210240275693,0.7771652134384762,False,0.019446320755747905,0.0,False,24.0,0.001459247
286,mean_BALL_WIN_ADDED_TEAMMATES_DEFENDERS_FROM_PITCH_POSITION_OWN_BOX,BALL_WIN_ADDED_TEAMMATES_DEFENDERS_FROM_PITCH_POSITION_OWN_BOX,0.0014911450733284095,higher,0.9937264740055827,0.9937264740055827,False,0.012809585546814387,0.0,False,26.0,0.0012064789
287,mean_BALL_LOSS_REMOVED_TEAMMATES_DEFENDERS_FROM_LANE_RIGHT_HALF_SPACE,BALL_LOSS_REMOVED_TEAMMATES_DEFENDERS_FROM_LANE_RIGHT_HALF_SPACE,0.0014839760426441553,higher,0.5097037009469987,0.7875689292224528,False,0.06099202943318915,0.0,False,18.0,0.001300969
288,mean_BALL_WIN_ADDED_TEAMMATES_DEFENDERS_FROM_OPPONENT_PACKING_ZONE_AM,BALL_WIN_ADDED_TEAMMATES_DEFENDERS_FROM_OPPONENT_PACKING_ZONE_AM,0.001464602638024414,higher,0.6834348413627045,0.8776257770748381,False,0.13471516119301824,0.0,False,4.0,0.0018175507
289,mean_DEF_PXT_BALL_LOSS_AT_PXT_PHASE_DEFEND,DEF_PXT_BALL_LOSS_AT_PXT_PHASE_DEFEND,0.0014606546276424914,higher,0.8582166754478313,0.9463540257647473,False,0.010594271293754587,0.0,False,24.0,0.0016006968
290,mean_BYPASSED_DEFENDERS_BY_ACTION_CHIPPED_PASS,BYPASSED_DEFENDERS_BY_ACTION_CHIPPED_PASS,0.0014528811188234728,higher,0.8810242212689985,0.9554769723621533,False,0.08157557882972308,0.0,False,18.0,0.0003865474
291,mean_BYPASSED_DEFENDERS_FROM_LANE_LEFT_HALF_SPACE,BYPASSED_DEFENDERS_FROM_LANE_LEFT_HALF_SPACE,0.0014528657150573003,lower,0.7117812710107954,0.8863691299379717,False,-0.020456252234576703,0.0,False,16.0,0.0030913544
292,mean_BALL_WIN_ADDED_TEAMMATES_BY_ACTION_CATCH,BALL_WIN_ADDED_TEAMMATES_BY_ACTION_CATCH,0.0014527869910635196,higher,0.18080472167855466,0.518830940468896,False,0.10406138499987648,0.0,False,8.0,0.0019293632
293,mean_BALL_WIN_ADDED_TEAMMATES_DEFENDERS_FROM_OPPONENT_PACKING_ZONE_WR,BALL_WIN_ADDED_TEAMMATES_DEFENDERS_FROM_OPPONENT_PACKING_ZONE_WR,0.0014508793346556666,lower,0.3247644366468684,0.6526853797251689,False,-0.10542154378452623,0.0,False,10.0,0.0013968162
294,mean_SUCCESSFUL_PASSES_TO_LANE_RIGHT_WING,SUCCESSFUL_PASSES_TO_LANE_RIGHT_WING,0.0014366894683280722,higher,0.3959296648957714,0.7145293171165875,False,0.15407570679875163,0.0,False,4.0,0.00096444355
295,mean_BALL_WIN_ADDED_TEAMMATES_DEFENDERS_IN_LANE_CENTER,BALL_WIN_ADDED_TEAMMATES_DEFENDERS_IN_LANE_CENTER,0.0014337066032060976,higher,0.6085370332896605,0.8468196065657324,False,0.08469852693578937,0.0,False,10.0,0.002063718
296,mean_BYPASSED_DEFENDERS_TO_PACKING_ZONE_IB,BYPASSED_DEFENDERS_TO_PACKING_ZONE_IB,0.0014261265315836577,higher,0.37357716519407924,0.701058511042041,False,0.10402678695956855,0.0,False,8.0,0.0017910969
297,mean_NEUTRAL_PASSES_BY_ACTION_DIAGONAL_PASS,NEUTRAL_PASSES_BY_ACTION_DIAGONAL_PASS,0.001410781255496106,lower,0.7445719391686212,0.9001061845066729,False,-0.03481875615765297,0.0,False,18.0,0.0018737104
298,mean_BYPASSED_DEFENDERS_BY_ACTION_FREE_KICK,BYPASSED_DEFENDERS_BY_ACTION_FREE_KICK,0.001410518588210734,higher,0.3151624988395695,0.6500226538566121,False,0.07483118282818485,0.0,False,16.0,0.0008840277
299,mean_BALL_LOSS_ADDED_OPPONENTS_AT_PHASE_ATTACKING_TRANSITION,BALL_LOSS_ADDED_OPPONENTS_AT_PHASE_ATTACKING_TRANSITION,0.0014069118579737837,higher,0.4899832003674689,0.7699736005774511,False,0.1236801125925428,0.0,False,10.0,0.0004999302
300,mean_BALL_WIN_ADDED_TEAMMATES_BY_ACTION_SAVE,BALL_WIN_ADDED_TEAMMATES_BY_ACTION_SAVE,0.0014039066237422097,higher,0.14888357498117918,0.4525277081664788,False,0.002191028790599553,0.0,False,18.0,0.0030292524
301,mean_BALL_WIN_ADDED_TEAMMATES_DEFENDERS_FROM_OPPONENT_PACKING_ZONE_CM,BALL_WIN_ADDED_TEAMMATES_DEFENDERS_FROM_OPPONENT_PACKING_ZONE_CM,0.001393357430269757,lower,0.27877033077691227,0.6087606080404222,False,-0.13121671549831024,0.0,False,8.0,0.0006266573
302,mean_BALL_WIN_ADDED_TEAMMATES_DEFENDERS_AT_PHASE_SET_PIECE,BALL_WIN_ADDED_TEAMMATES_DEFENDERS_AT_PHASE_SET_PIECE,0.001385477383225519,lower,0.206951668671852,0.5473708417798249,False,-0.04809800869938191,0.0,False,16.0,0.001729232
303,mean_PXT_FOULED,PXT_FOULED,0.001382326666843402,lower,0.020597169549826187,0.16283983244240088,False,-0.030631872329545024,0.02,False,14.000000000000002,0.0024546185
304,mean_BYPASSED_OPPONENTS_BY_ACTION_DRIBBLE,BYPASSED_OPPONENTS_BY_ACTION_DRIBBLE,0.0013803529865041564,higher,0.32420677479149707,0.6526853797251689,False,0.07275677159044017,0.0,False,8.0,0.002693476
305,mean_BALL_WIN_ADDED_TEAMMATES_FROM_OPPONENT_PACKING_ZONE_WL,BALL_WIN_ADDED_TEAMMATES_FROM_OPPONENT_PACKING_ZONE_WL,0.0013801269539766188,lower,0.3783293584083778,0.7019604963239781,False,-0.051603855120386274,0.0,False,10.0,0.0029918773
306,mean_BALL_WIN_ADDED_TEAMMATES_IN_LANE_LEFT_WING,BALL_WIN_ADDED_TEAMMATES_IN_LANE_LEFT_WING,0.0013765585026212404,higher,0.7357521813041711,0.8992526660384312,False,0.041818142668980436,0.0,False,14.000000000000002,0.0023847786
